AreaID,PremiseCode,AreaName,PremiseDescription
16,203,Foothill,"OTHER BUSINESS"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
16,122,Foothill,"VEHICLE, PASSENGER/TRUCK"
16,102,Foothill,SIDEWALK
12,102,"77th Street",SIDEWALK
16,101,Foothill,STREET
16,101,Foothill,STREET
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,109,Foothill,PARK/PLAYGROUND
12,102,"77th Street",SIDEWALK
16,101,Foothill,STREET
12,102,"77th Street",SIDEWALK
16,108,Foothill,"PARKING LOT"
17,101,Devonshire,STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,108,Foothill,"PARKING LOT"
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
12,128,"77th Street","BUS STOP OR LAYOVER"
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
16,101,Foothill,STREET
12,102,"77th Street",SIDEWALK
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,104,Foothill,DRIVEWAY
16,101,Foothill,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
16,109,Foothill,PARK/PLAYGROUND
16,109,Foothill,PARK/PLAYGROUND
16,101,Foothill,STREET
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,122,Foothill,"VEHICLE, PASSENGER/TRUCK"
12,501,"77th Street","SINGLE FAMILY DWELLING"
16,108,Foothill,"PARKING LOT"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,108,Foothill,"PARKING LOT"
16,121,Foothill,"YARD (RESIDENTIAL/BUSINESS)"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
12,102,"77th Street",SIDEWALK
16,108,Foothill,"PARKING LOT"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,801,Foothill,"MTA BUS"
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
12,501,"77th Street","SINGLE FAMILY DWELLING"
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,122,Foothill,"VEHICLE, PASSENGER/TRUCK"
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,124,"77th Street","BUS STOP"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,124,Foothill,"BUS STOP"
16,124,Foothill,"BUS STOP"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,101,Foothill,STREET
16,801,Foothill,"MTA BUS"
16,101,Foothill,STREET
16,502,Foothill,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
16,101,Foothill,STREET
16,502,Foothill,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,101,"77th Street",STREET
16,124,Foothill,"BUS STOP"
16,502,Foothill,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
16,501,Foothill,"SINGLE FAMILY DWELLING"
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,222,Foothill,LAUNDROMAT
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,203,Foothill,"OTHER BUSINESS"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
16,501,Foothill,"SINGLE FAMILY DWELLING"
16,101,Foothill,STREET
16,108,Foothill,"PARKING LOT"
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
16,102,Foothill,SIDEWALK
16,108,Foothill,"PARKING LOT"
12,102,"77th Street",SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
12,102,"77th Street",SIDEWALK
16,108,Foothill,"PARKING LOT"
16,108,Foothill,"PARKING LOT"
16,101,Foothill,STREET
16,101,Foothill,STREET
16,109,Foothill,PARK/PLAYGROUND
16,738,Foothill,LIBRARY
16,210,Foothill,"RESTAURANT/FAST FOOD"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
16,101,Foothill,STREET
16,212,Foothill,"TRANSPORTATION FACILITY (AIRPORT)"
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
16,121,Foothill,"YARD (RESIDENTIAL/BUSINESS)"
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,122,Foothill,"VEHICLE, PASSENGER/TRUCK"
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,128,"77th Street","BUS STOP OR LAYOVER"
16,101,Foothill,STREET
16,101,Foothill,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,102,"77th Street",SIDEWALK
16,103,Foothill,ALLEY
16,102,Foothill,SIDEWALK
16,109,Foothill,PARK/PLAYGROUND
16,101,Foothill,STREET
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
16,101,Foothill,STREET
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
16,101,Foothill,STREET
16,108,Foothill,"PARKING LOT"
16,101,Foothill,STREET
12,103,"77th Street",ALLEY
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
16,103,Foothill,ALLEY
16,102,Foothill,SIDEWALK
12,124,"77th Street","BUS STOP"
16,102,Foothill,SIDEWALK
16,509,Foothill,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME"
16,108,Foothill,"PARKING LOT"
16,102,Foothill,SIDEWALK
16,501,Foothill,"SINGLE FAMILY DWELLING"
16,210,Foothill,"RESTAURANT/FAST FOOD"
16,102,Foothill,SIDEWALK
16,122,Foothill,"VEHICLE, PASSENGER/TRUCK"
16,102,Foothill,SIDEWALK
16,102,Foothill,SIDEWALK
12,102,"77th Street",SIDEWALK
16,501,Foothill,"SINGLE FAMILY DWELLING"
17,733,Devonshire,"BAR/SPORTS BAR (OPEN DAY & NIGHT)"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
17,101,Devonshire,STREET
17,503,Devonshire,HOTEL
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
12,216,"77th Street","SWAP MEET"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
17,110,Devonshire,FREEWAY
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,103,Devonshire,ALLEY
17,501,Devonshire,"SINGLE FAMILY DWELLING"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,104,Devonshire,DRIVEWAY
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,605,Devonshire,"AUTOMATED TELLER MACHINE (ATM)"
17,101,Devonshire,STREET
17,301,Devonshire,"GAS STATION"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,116,Devonshire,OTHER/OUTSIDE
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,405,Devonshire,"CLOTHING STORE"
12,124,"77th Street","BUS STOP"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
12,108,"77th Street","PARKING LOT"
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,109,Devonshire,PARK/PLAYGROUND
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,301,Devonshire,"GAS STATION"
17,102,Devonshire,SIDEWALK
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,406,Devonshire,"OTHER STORE"
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,121,Devonshire,"YARD (RESIDENTIAL/BUSINESS)"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,738,"77th Street",LIBRARY
17,101,Devonshire,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,203,"77th Street","OTHER BUSINESS"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,108,"77th Street","PARKING LOT"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,722,Devonshire,"COLLEGE/JUNIOR COLLEGE/UNIVERSITY"
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,102,Devonshire,SIDEWALK
17,102,Devonshire,SIDEWALK
17,108,Devonshire,"PARKING LOT"
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,103,Devonshire,ALLEY
12,124,"77th Street","BUS STOP"
12,108,"77th Street","PARKING LOT"
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
13,101,Newton,STREET
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,124,"77th Street","BUS STOP"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,109,"77th Street",PARK/PLAYGROUND
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,116,"77th Street",OTHER/OUTSIDE
17,102,Devonshire,SIDEWALK
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
17,101,Devonshire,STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,511,"77th Street","PROJECT/TENEMENT/PUBLIC HOUSING"
17,207,Devonshire,BAR/COCKTAIL/NIGHTCLUB
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
17,102,Devonshire,SIDEWALK
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,128,"77th Street","BUS STOP OR LAYOVER"
12,101,"77th Street",STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,104,Devonshire,DRIVEWAY
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,203,Devonshire,"OTHER BUSINESS"
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,202,Devonshire,"LIQUOR STORE"
17,102,Devonshire,SIDEWALK
17,707,Devonshire,GARAGE/CARPORT
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,108,"77th Street","PARKING LOT"
17,102,Devonshire,SIDEWALK
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,503,"77th Street",HOTEL
17,104,Devonshire,DRIVEWAY
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
17,301,Devonshire,"GAS STATION"
12,101,"77th Street",STREET
12,124,"77th Street","BUS STOP"
12,102,"77th Street",SIDEWALK
17,721,Devonshire,"HIGH SCHOOL"
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
17,727,Devonshire,"SHOPPING MALL (COMMON AREA)"
12,101,"77th Street",STREET
17,110,Devonshire,FREEWAY
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
17,501,Devonshire,"SINGLE FAMILY DWELLING"
17,509,Devonshire,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME"
12,102,"77th Street",SIDEWALK
17,109,Devonshire,PARK/PLAYGROUND
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,109,Devonshire,PARK/PLAYGROUND
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,103,"77th Street",ALLEY
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,122,Devonshire,"VEHICLE, PASSENGER/TRUCK"
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,202,"77th Street","LIQUOR STORE"
17,402,Devonshire,MARKET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,124,"77th Street","BUS STOP"
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
17,109,Devonshire,PARK/PLAYGROUND
17,109,Devonshire,PARK/PLAYGROUND
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,103,Devonshire,ALLEY
17,101,Devonshire,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,109,Devonshire,PARK/PLAYGROUND
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
12,101,"77th Street",STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
17,101,Devonshire,STREET
17,102,Devonshire,SIDEWALK
12,108,"77th Street","PARKING LOT"
17,402,Devonshire,MARKET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,108,"77th Street","PARKING LOT"
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,247,"77th Street","CAR WASH"
17,108,Devonshire,"PARKING LOT"
17,102,Devonshire,SIDEWALK
17,710,Devonshire,"OTHER PREMISE"
17,101,Devonshire,STREET
17,109,Devonshire,PARK/PLAYGROUND
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,109,Devonshire,PARK/PLAYGROUND
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
12,301,"77th Street","GAS STATION"
17,501,Devonshire,"SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,501,Devonshire,"SINGLE FAMILY DWELLING"
12,102,"77th Street",SIDEWALK
17,109,Devonshire,PARK/PLAYGROUND
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,110,Devonshire,FREEWAY
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,102,"77th Street",SIDEWALK
17,122,Devonshire,"VEHICLE, PASSENGER/TRUCK"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,121,Devonshire,"YARD (RESIDENTIAL/BUSINESS)"
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,128,"77th Street","BUS STOP OR LAYOVER"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,104,Devonshire,DRIVEWAY
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
17,108,Devonshire,"PARKING LOT"
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,103,Devonshire,ALLEY
17,101,Devonshire,STREET
12,128,"77th Street","BUS STOP OR LAYOVER"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,103,"77th Street",ALLEY
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,502,"77th Street","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
17,109,Devonshire,PARK/PLAYGROUND
17,103,Devonshire,ALLEY
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,103,"77th Street",ALLEY
12,103,"77th Street",ALLEY
12,101,"77th Street",STREET
12,501,"77th Street","SINGLE FAMILY DWELLING"
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
17,108,Devonshire,"PARKING LOT"
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,103,Devonshire,ALLEY
12,110,"77th Street",FREEWAY
12,110,"77th Street",FREEWAY
17,103,Devonshire,ALLEY
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,102,Devonshire,SIDEWALK
12,101,"77th Street",STREET
12,101,"77th Street",STREET
12,101,"77th Street",STREET
17,108,Devonshire,"PARKING LOT"
12,503,"77th Street",HOTEL
17,101,Devonshire,STREET
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
17,101,Devonshire,STREET
17,103,Devonshire,ALLEY
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
17,101,Devonshire,STREET
17,502,Devonshire,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
12,101,"77th Street",STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
17,101,Devonshire,STREET
12,122,"77th Street","VEHICLE, PASSENGER/TRUCK"
12,101,"77th Street",STREET
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
17,108,Devonshire,"PARKING LOT"
17,116,Devonshire,OTHER/OUTSIDE
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
17,108,Devonshire,"PARKING LOT"
12,102,"77th Street",SIDEWALK
17,101,Devonshire,STREET
12,102,"77th Street",SIDEWALK
12,101,"77th Street",STREET
17,102,Devonshire,SIDEWALK
12,109,"77th Street",PARK/PLAYGROUND
17,101,Devonshire,STREET
13,101,Newton,STREET
17,102,Devonshire,SIDEWALK
17,108,Devonshire,"PARKING LOT"
18,501,Southeast,"SINGLE FAMILY DWELLING"
18,101,Southeast,STREET
18,109,Southeast,PARK/PLAYGROUND
12,101,"77th Street",STREET
18,101,Southeast,STREET
18,501,Southeast,"SINGLE FAMILY DWELLING"
